resourceId,subscriptionId,resourceGroup,resourceType,resourceName,operatingSystem,location,tags,imageRef,machineProperties,patchOrchestration,periodicAssessment,vMStatus,isUnsupported,assessmentDataProperties,esuStatus,publisher,offer,plan,hotpatchStatus
/subscriptions/166157a8-9ce9-400b-91c7-1d42482b83d6/resourceGroups/sig-rg/providers/Microsoft.Compute/virtualMachines/avd-vm-0,166157a8-9ce9-400b-91c7-1d42482b83d6,sig-rg,microsoft.compute/virtualmachines,avd-vm-0,windows,germanywestcentral,"{'cm-resource-parent': '/subscriptions/166157a8-9ce9-400b-91c7-1d42482b83d6/resourceGroups/sig-rg/providers/Microsoft.DesktopVirtualization/avd-hostpool', 'Version': '20230516'}",microsoftwindowsdesktop:office-365:win11-24h2-avd-m365,"{'provisioningState': 'Succeeded', 'timeCreated': '2024-10-31T03:44:46.4389456Z', 'networkProfile': {'networkInterfaces': [{'id': '/subscriptions/166157a8-9ce9-400b-91c7-1d42482b83d6/resourceGroups/sig-rg/providers/Microsoft.Network/networkInterfaces/avd-vm-0-nic'}]}, 'storageProfile': {'imageReference': {'publisher': 'microsoftwindowsdesktop', 'version': 'latest', 'exactVersion': '26100.2033.241009', 'sku': 'win11-24h2-avd-m365', 'offer': 'office-365'}, 'diskControllerType': 'SCSI', 'dataDisks': [], 'osDisk': {'name': 'avd-vm-0_OsDisk_1_e5219037da184c689c264e091b2529c2', 'createOption': 'FromImage', 'deleteOption': 'Detach', 'osType': 'Windows', 'managedDisk': {'id': '/subscriptions/166157a8-9ce9-400b-91c7-1d42482b83d6/resourceGroups/SIG-RG/providers/Microsoft.Compute/disks/avd-vm-0_OsDisk_1_e5219037da184c689c264e091b2529c2'}, 'caching': 'ReadWrite'}}, 'securityProfile': {'securityType': 'TrustedLaunch', 'uefiSettings': {'secureBootEnabled': True, 'vTpmEnabled': True}}, 'hardwareProfile': {'vmSize': 'Standard_D2s_v5'}, 'licenseType': 'Windows_Client', 'osProfile': {'requireGuestProvisionSignal': True, 'allowExtensionOperations': True, 'computerName': 'avd-vm-0', 'secrets': [], 'adminUsername': 'avduser', 'windowsConfiguration': {'provisionVMAgent': True, 'enableAutomaticUpdates': True, 'patchSettings': {'assessmentMode': 'ImageDefault', 'patchMode': 'AutomaticByOS'}, 'enableVMAgentPlatformUpdates': True}}, 'diagnosticsProfile': {'bootDiagnostics': {'enabled': True}}, 'extended': {'instanceView': {'hyperVGeneration': 'V2', 'powerState': {'displayStatus': 'VM deallocated', 'level': 'Info', 'code': 'PowerState/deallocated'}}}, 'additionalCapabilities': {'hibernationEnabled': False}, 'vmId': 'fc586940-ef5b-45d0-a6ce-e5f4cbb4d7b3'}",Windows Automatic Update,No,VM deallocated,1,,N/A,microsoftwindowsdesktop,office-365,win11-24h2-avd-m365,Not Available
/subscriptions/166157a8-9ce9-400b-91c7-1d42482b83d6/resourceGroups/sig-rg/providers/Microsoft.Compute/virtualMachines/avd-vm-1,166157a8-9ce9-400b-91c7-1d42482b83d6,sig-rg,microsoft.compute/virtualmachines,avd-vm-1,windows,germanywestcentral,"{'cm-resource-parent': '/subscriptions/166157a8-9ce9-400b-91c7-1d42482b83d6/resourceGroups/sig-rg/providers/Microsoft.DesktopVirtualization/avd-hostpool', 'Version': '20230516'}",microsoftwindowsdesktop:office-365:win11-24h2-avd-m365,"{'provisioningState': 'Succeeded', 'timeCreated': '2024-10-31T03:44:46.6420721Z', 'networkProfile': {'networkInterfaces': [{'id': '/subscriptions/166157a8-9ce9-400b-91c7-1d42482b83d6/resourceGroups/sig-rg/providers/Microsoft.Network/networkInterfaces/avd-vm-1-nic'}]}, 'storageProfile': {'imageReference': {'publisher': 'microsoftwindowsdesktop', 'version': 'latest', 'exactVersion': '26100.2033.241009', 'sku': 'win11-24h2-avd-m365', 'offer': 'office-365'}, 'diskControllerType': 'SCSI', 'dataDisks': [], 'osDisk': {'name': 'avd-vm-1_OsDisk_1_5c9a299259f34a46864675d171cb07e4', 'createOption': 'FromImage', 'deleteOption': 'Detach', 'osType': 'Windows', 'managedDisk': {'id': '/subscriptions/166157a8-9ce9-400b-91c7-1d42482b83d6/resourceGroups/SIG-RG/providers/Microsoft.Compute/disks/avd-vm-1_OsDisk_1_5c9a299259f34a46864675d171cb07e4'}, 'caching': 'ReadWrite'}}, 'securityProfile': {'securityType': 'TrustedLaunch', 'uefiSettings': {'secureBootEnabled': True, 'vTpmEnabled': True}}, 'hardwareProfile': {'vmSize': 'Standard_D2s_v5'}, 'licenseType': 'Windows_Client', 'osProfile': {'requireGuestProvisionSignal': True, 'allowExtensionOperations': True, 'computerName': 'avd-vm-1', 'secrets': [], 'adminUsername': 'avduser', 'windowsConfiguration': {'provisionVMAgent': True, 'enableAutomaticUpdates': True, 'patchSettings': {'assessmentMode': 'ImageDefault', 'patchMode': 'AutomaticByOS'}, 'enableVMAgentPlatformUpdates': True}}, 'diagnosticsProfile': {'bootDiagnostics': {'enabled': True}}, 'extended': {'instanceView': {'hyperVGeneration': 'V2', 'powerState': {'displayStatus': 'VM deallocated', 'level': 'Info', 'code': 'PowerState/deallocated'}}}, 'additionalCapabilities': {'hibernationEnabled': False}, 'vmId': '2becfa85-5b60-42c4-bb59-c15eff3cb2cd'}",Windows Automatic Update,No,VM deallocated,1,,N/A,microsoftwindowsdesktop,office-365,win11-24h2-avd-m365,Not Available
/subscriptions/166157a8-9ce9-400b-91c7-1d42482b83d6/resourceGroups/sig-rg/providers/Microsoft.Compute/virtualMachines/avd-vm-2,166157a8-9ce9-400b-91c7-1d42482b83d6,sig-rg,microsoft.compute/virtualmachines,avd-vm-2,windows,germanywestcentral,"{'cm-resource-parent': '/subscriptions/166157a8-9ce9-400b-91c7-1d42482b83d6/resourceGroups/sig-rg/providers/Microsoft.DesktopVirtualization/avd-hostpool', 'Version': '20230516'}",microsoftwindowsdesktop:office-365:win11-24h2-avd-m365,"{'provisioningState': 'Succeeded', 'timeCreated': '2024-10-31T03:44:46.5796224Z', 'networkProfile': {'networkInterfaces': [{'id': '/subscriptions/166157a8-9ce9-400b-91c7-1d42482b83d6/resourceGroups/sig-rg/providers/Microsoft.Network/networkInterfaces/avd-vm-2-nic'}]}, 'storageProfile': {'imageReference': {'publisher': 'microsoftwindowsdesktop', 'version': 'latest', 'exactVersion': '26100.2033.241009', 'sku': 'win11-24h2-avd-m365', 'offer': 'office-365'}, 'diskControllerType': 'SCSI', 'dataDisks': [], 'osDisk': {'name': 'avd-vm-2_OsDisk_1_2ffedb6bc2644eb38978b36bd6160ca2', 'createOption': 'FromImage', 'deleteOption': 'Detach', 'osType': 'Windows', 'managedDisk': {'id': '/subscriptions/166157a8-9ce9-400b-91c7-1d42482b83d6/resourceGroups/SIG-RG/providers/Microsoft.Compute/disks/avd-vm-2_OsDisk_1_2ffedb6bc2644eb38978b36bd6160ca2'}, 'caching': 'ReadWrite'}}, 'securityProfile': {'securityType': 'TrustedLaunch', 'uefiSettings': {'secureBootEnabled': True, 'vTpmEnabled': True}}, 'hardwareProfile': {'vmSize': 'Standard_D2s_v5'}, 'licenseType': 'Windows_Client', 'osProfile': {'requireGuestProvisionSignal': True, 'allowExtensionOperations': True, 'computerName': 'avd-vm-2', 'secrets': [], 'adminUsername': 'avduser', 'windowsConfiguration': {'provisionVMAgent': True, 'enableAutomaticUpdates': True, 'patchSettings': {'assessmentMode': 'ImageDefault', 'patchMode': 'AutomaticByOS'}, 'enableVMAgentPlatformUpdates': True}}, 'diagnosticsProfile': {'bootDiagnostics': {'enabled': True}}, 'extended': {'instanceView': {'hyperVGeneration': 'V2', 'powerState': {'displayStatus': 'VM deallocated', 'level': 'Info', 'code': 'PowerState/deallocated'}}}, 'additionalCapabilities': {'hibernationEnabled': False}, 'vmId': 'ec7cd4ec-4ae8-41ad-91bc-2674da772b9e'}",Windows Automatic Update,No,VM deallocated,1,,N/A,microsoftwindowsdesktop,office-365,win11-24h2-avd-m365,Not Available
/subscriptions/166157a8-9ce9-400b-91c7-1d42482b83d6/resourceGroups/sig-rg/providers/Microsoft.Compute/virtualMachines/avd-vm-3,166157a8-9ce9-400b-91c7-1d42482b83d6,sig-rg,microsoft.compute/virtualmachines,avd-vm-3,windows,germanywestcentral,"{'cm-resource-parent': '/subscriptions/166157a8-9ce9-400b-91c7-1d42482b83d6/resourceGroups/sig-rg/providers/Microsoft.DesktopVirtualization/avd-hostpool', 'Version': '20230516'}",microsoftwindowsdesktop:office-365:win11-24h2-avd-m365,"{'provisioningState': 'Succeeded', 'timeCreated': '2024-10-31T03:44:45.7045964Z', 'networkProfile': {'networkInterfaces': [{'id': '/subscriptions/166157a8-9ce9-400b-91c7-1d42482b83d6/resourceGroups/sig-rg/providers/Microsoft.Network/networkInterfaces/avd-vm-3-nic'}]}, 'storageProfile': {'imageReference': {'publisher': 'microsoftwindowsdesktop', 'version': 'latest', 'exactVersion': '26100.2033.241009', 'sku': 'win11-24h2-avd-m365', 'offer': 'office-365'}, 'diskControllerType': 'SCSI', 'dataDisks': [], 'osDisk': {'name': 'avd-vm-3_OsDisk_1_ed5e44ea1df54d009901a90345a0a69f', 'createOption': 'FromImage', 'deleteOption': 'Detach', 'osType': 'Windows', 'managedDisk': {'id': '/subscriptions/166157a8-9ce9-400b-91c7-1d42482b83d6/resourceGroups/SIG-RG/providers/Microsoft.Compute/disks/avd-vm-3_OsDisk_1_ed5e44ea1df54d009901a90345a0a69f'}, 'caching': 'ReadWrite'}}, 'securityProfile': {'securityType': 'TrustedLaunch', 'uefiSettings': {'secureBootEnabled': True, 'vTpmEnabled': True}}, 'hardwareProfile': {'vmSize': 'Standard_D2s_v5'}, 'licenseType': 'Windows_Client', 'osProfile': {'requireGuestProvisionSignal': True, 'allowExtensionOperations': True, 'computerName': 'avd-vm-3', 'secrets': [], 'adminUsername': 'avduser', 'windowsConfiguration': {'provisionVMAgent': True, 'enableAutomaticUpdates': True, 'patchSettings': {'assessmentMode': 'ImageDefault', 'patchMode': 'AutomaticByOS'}, 'enableVMAgentPlatformUpdates': True}}, 'diagnosticsProfile': {'bootDiagnostics': {'enabled': True}}, 'extended': {'instanceView': {'hyperVGeneration': 'V2', 'powerState': {'displayStatus': 'VM deallocated', 'level': 'Info', 'code': 'PowerState/deallocated'}}}, 'additionalCapabilities': {'hibernationEnabled': False}, 'vmId': 'cc94ff7a-dd71-4bbb-a166-85fae54aa7e8'}",Windows Automatic Update,No,VM deallocated,1,,N/A,microsoftwindowsdesktop,office-365,win11-24h2-avd-m365,Not Available
/subscriptions/166157a8-9ce9-400b-91c7-1d42482b83d6/resourceGroups/sig-rg/providers/Microsoft.Compute/virtualMachines/azureMonitorAgent,166157a8-9ce9-400b-91c7-1d42482b83d6,sig-rg,microsoft.compute/virtualmachines,azureMonitorAgent,linux,germanywestcentral,"{'SecurityControl': 'Ignore', 'CostControl': 'Ignore'}",openlogic:centos:8_2-gen2,"{'provisioningState': 'Succeeded', 'timeCreated': '2025-02-21T03:58:32.2301651Z', 'networkProfile': {'networkInterfaces': [{'properties': {'deleteOption': 'Detach'}, 'id': '/subscriptions/166157a8-9ce9-400b-91c7-1d42482b83d6/resourceGroups/sig-rg/providers/Microsoft.Network/networkInterfaces/azuremonitoragent303_z1'}]}, 'storageProfile': {'imageReference': {'publisher': 'OpenLogic', 'version': 'latest', 'exactVersion': '8.2.2020111801', 'sku': '8_2-gen2', 'offer': 'CentOS'}, 'diskControllerType': 'SCSI', 'dataDisks': [], 'osDisk': {'name': 'azureMonitorAgent_OsDisk_1_fb2f94474b24489292ad3f782743d88c', 'createOption': 'FromImage', 'deleteOption': 'Delete', 'osType': 'Linux', 'managedDisk': {'id': '/subscriptions/166157a8-9ce9-400b-91c7-1d42482b83d6/resourceGroups/SIG-RG/providers/Microsoft.Compute/disks/azureMonitorAgent_OsDisk_1_fb2f94474b24489292ad3f782743d88c'}, 'caching': 'ReadWrite'}}, 'hardwareProfile': {'vmSize': 'Standard_D2s_v5'}, 'osProfile': {'requireGuestProvisionSignal': True, 'allowExtensionOperations': True, 'computerName': 'azureMonitorAgent', 'secrets': [], 'adminUsername': 'azureadmin', 'linuxConfiguration': {'provisionVMAgent': True, 'disablePasswordAuthentication': True, 'patchSettings': {'assessmentMode': 'ImageDefault', 'patchMode': 'ImageDefault'}, 'ssh': {'publicKeys': [{'path': '/home/azureadmin/.ssh/authorized_keys', 'keyData': 'ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEAvFzLh+r0ZhycM7I2oLh7ZL8BXn+5EVhFWSNuGYt/bCXEJpuDk3qJYMYUbikUj1AK9plAKhfedhSB6gUXYqOTDJgGKYEq4oR8Ipyj+zdJYfVHw6hUMHAk4Z1OEKW4i9iCrazp7KUZxTV9+q3upaJ9H0c8MNIn5SJ+6h8a/n35VONQoRggVFZKBgmPrvy53OD9Bw/7uu/+hz8kNURegbn78oBVCteAY+Ad0tL2cY7+yF4YnGy/Zda2zHTw4+Z3jD42d/8MZt4KA3R7tCud0Qa/6sP/TGaPTVlUOcLomt1I0fEy3poofVAiBaGl2rgz/f9hsa0pJsGe3vVruQZtnskSlw== rsa-key-20170814'}]}}}, 'diagnosticsProfile': {'bootDiagnostics': {'enabled': True}}, 'extended': {'instanceView': {'hyperVGeneration': 'V2', 'powerState': {'displayStatus': 'VM deallocated', 'level': 'Info', 'code': 'PowerState/deallocated'}}}, 'additionalCapabilities': {'hibernationEnabled': False}, 'vmId': '99b6db9c-febb-47fb-92f7-5fbc38888d27'}",Image Default,No,VM deallocated,1,,N/A,OpenLogic,CentOS,8_2-gen2,Not Available
/subscriptions/166157a8-9ce9-400b-91c7-1d42482b83d6/resourceGroups/lun-rg/providers/Microsoft.Compute/virtualMachines/centos-lun,166157a8-9ce9-400b-91c7-1d42482b83d6,lun-rg,microsoft.compute/virtualmachines,centos-lun,linux,japaneast,,openlogic:centos:8_2-gen2,"{'provisioningState': 'Succeeded', 'timeCreated': '2024-10-23T12:06:56.3740279Z', 'networkProfile': {'networkInterfaces': [{'properties': {'deleteOption': 'Detach'}, 'id': '/subscriptions/166157a8-9ce9-400b-91c7-1d42482b83d6/resourceGroups/lun-rg/providers/Microsoft.Network/networkInterfaces/centos-lun511_z2'}]}, 'storageProfile': {'imageReference': {'publisher': 'OpenLogic', 'version': 'latest', 'exactVersion': '8.2.2020111801', 'sku': '8_2-gen2', 'offer': 'CentOS'}, 'diskControllerType': 'SCSI', 'dataDisks': [{'name': 'centos-lun-datadisk01', 'createOption': 'Attach', 'deleteOption': 'Detach', 'managedDisk': {'id': '/subscriptions/166157a8-9ce9-400b-91c7-1d42482b83d6/resourceGroups/LUN-RG/providers/Microsoft.Compute/disks/centos-lun-datadisk01'}, 'caching': 'None', 'toBeDetached': False, 'writeAcceleratorEnabled': False, 'lun': 10}], 'osDisk': {'name': 'centos-lun_OsDisk_1_3f0e69ec6cdc4995b4a5302558092d7c', 'createOption': 'FromImage', 'deleteOption': 'Delete', 'osType': 'Linux', 'managedDisk': {'id': '/subscriptions/166157a8-9ce9-400b-91c7-1d42482b83d6/resourceGroups/lun-rg/providers/Microsoft.Compute/disks/centos-lun_OsDisk_1_3f0e69ec6cdc4995b4a5302558092d7c'}, 'caching': 'ReadWrite'}}, 'hardwareProfile': {'vmSize': 'Standard_F2s_v2'}, 'osProfile': {'requireGuestProvisionSignal': True, 'allowExtensionOperations': True, 'computerName': 'centos-lun', 'secrets': [], 'adminUsername': 'azureadmin', 'linuxConfiguration': {'provisionVMAgent': True, 'disablePasswordAuthentication': True, 'patchSettings': {'assessmentMode': 'ImageDefault', 'patchMode': 'ImageDefault'}, 'ssh': {'publicKeys': [{'path': '/home/azureadmin/.ssh/authorized_keys', 'keyData': 'ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEAvFzLh+r0ZhycM7I2oLh7ZL8BXn+5EVhFWSNuGYt/bCXEJpuDk3qJYMYUbikUj1AK9plAKhfedhSB6gUXYqOTDJgGKYEq4oR8Ipyj+zdJYfVHw6hUMHAk4Z1OEKW4i9iCrazp7KUZxTV9+q3upaJ9H0c8MNIn5SJ+6h8a/n35VONQoRggVFZKBgmPrvy53OD9Bw/7uu/+hz8kNURegbn78oBVCteAY+Ad0tL2cY7+yF4YnGy/Zda2zHTw4+Z3jD42d/8MZt4KA3R7tCud0Qa/6sP/TGaPTVlUOcLomt1I0fEy3poofVAiBaGl2rgz/f9hsa0pJsGe3vVruQZtnskSlw== rsa-key-20170814'}]}}}, 'diagnosticsProfile': {'bootDiagnostics': {'enabled': True}}, 'extended': {'instanceView': {'hyperVGeneration': 'V2', 'powerState': {'displayStatus': 'VM deallocated', 'level': 'Info', 'code': 'PowerState/deallocated'}}}, 'additionalCapabilities': {'hibernationEnabled': False}, 'vmId': '4754c08e-8c5f-4ecd-afa0-c33cf6c5c52d'}",Image Default,No,VM deallocated,1,,N/A,OpenLogic,CentOS,8_2-gen2,Not Available
/subscriptions/166157a8-9ce9-400b-91c7-1d42482b83d6/resourceGroups/aks-rg/providers/Microsoft.Compute/virtualMachines/centos7.9,166157a8-9ce9-400b-91c7-1d42482b83d6,aks-rg,microsoft.compute/virtualmachines,centos7.9,linux,germanywestcentral,,,"{'provisioningState': 'Succeeded', 'timeCreated': '2024-11-21T13:08:33.374961Z', 'networkProfile': {'networkInterfaces': [{'properties': {'deleteOption': 'Detach'}, 'id': '/subscriptions/166157a8-9ce9-400b-91c7-1d42482b83d6/resourceGroups/aks-rg/providers/Microsoft.Network/networkInterfaces/centos7.99_z1'}]}, 'storageProfile': {'imageReference': {'id': '/subscriptions/166157a8-9ce9-400b-91c7-1d42482b83d6/resourceGroups/sig-rg/providers/Microsoft.Compute/galleries/nio_image_template_fk/images/centos7.9', 'exactVersion': '0.0.1'}, 'diskControllerType': 'SCSI', 'dataDisks': [], 'osDisk': {'name': 'centos7.9_OsDisk_1_14dbf69802d24343bfd48c56d6d0e875', 'createOption': 'FromImage', 'deleteOption': 'Detach', 'osType': 'Linux', 'managedDisk': {'id': '/subscriptions/166157a8-9ce9-400b-91c7-1d42482b83d6/resourceGroups/AKS-RG/providers/Microsoft.Compute/disks/centos7.9_OsDisk_1_14dbf69802d24343bfd48c56d6d0e875'}, 'caching': 'ReadWrite'}}, 'hardwareProfile': {'vmSize': 'Standard_D2s_v5'}, 'osProfile': {'requireGuestProvisionSignal': True, 'allowExtensionOperations': True, 'computerName': 'centos7.9', 'secrets': [], 'adminUsername': 'azureadmin', 'linuxConfiguration': {'provisionVMAgent': True, 'disablePasswordAuthentication': True, 'patchSettings': {'assessmentMode': 'AutomaticByPlatform', 'patchMode': 'AutomaticByPlatform', 'automaticByPlatformSettings': {'bypassPlatformSafetyChecksOnUserSchedule': True}}, 'ssh': {'publicKeys': [{'path': '/home/azureadmin/.ssh/authorized_keys', 'keyData': 'ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEAvFzLh+r0ZhycM7I2oLh7ZL8BXn+5EVhFWSNuGYt/bCXEJpuDk3qJYMYUbikUj1AK9plAKhfedhSB6gUXYqOTDJgGKYEq4oR8Ipyj+zdJYfVHw6hUMHAk4Z1OEKW4i9iCrazp7KUZxTV9+q3upaJ9H0c8MNIn5SJ+6h8a/n35VONQoRggVFZKBgmPrvy53OD9Bw/7uu/+hz8kNURegbn78oBVCteAY+Ad0tL2cY7+yF4YnGy/Zda2zHTw4+Z3jD42d/8MZt4KA3R7tCud0Qa/6sP/TGaPTVlUOcLomt1I0fEy3poofVAiBaGl2rgz/f9hsa0pJsGe3vVruQZtnskSlw== rsa-key-20170814'}]}}}, 'diagnosticsProfile': {'bootDiagnostics': {'enabled': True}}, 'extended': {'instanceView': {'hyperVGeneration': 'V2', 'powerState': {'displayStatus': 'VM deallocated', 'level': 'Info', 'code': 'PowerState/deallocated'}}}, 'additionalCapabilities': {'hibernationEnabled': False}, 'vmId': '43ba7416-202f-45a6-a1bd-5a1f2b927796'}",Customer Managed Schedules,Yes,VM deallocated,0,"{'lastModifiedDateTime': '2025-03-12T08:19:32Z', 'availablePatchCountByClassification': {'security': 0, 'other': 85}, 'assessmentActivityId': '017ae619-5aed-4f0e-81eb-5d732982945d', 'configurationStatus': {'assessmentModeConfiguration': {'status': 'Ready', 'error': {'message': '0 error/s reported.', 'details': [], 'code': '0'}}, 'patchModeConfiguration': {'status': 'Ready', 'error': {'message': '0 error/s reported.', 'details': [], 'code': '0'}}, 'vmGuestPatchReadiness': {'detectedVMGuestPatchSupportState': 'Supported'}, 'lastModifiedTime': '2025-03-12T08:19:32Z'}, 'status': 'Succeeded', 'startDateTime': '2025-03-12T08:17:38.807Z', 'rebootPending': False, 'errorDetails': {'message': '0 error/s reported.', 'details': [], 'code': '0'}, 'startedBy': 'Platform', 'osType': 'Linux'}",N/A,-,-,-,Not Available
/subscriptions/166157a8-9ce9-400b-91c7-1d42482b83d6/resourceGroups/sig-rg/providers/Microsoft.Compute/virtualMachines/centos7.9-template,166157a8-9ce9-400b-91c7-1d42482b83d6,sig-rg,microsoft.compute/virtualmachines,centos7.9-template,linux,germanywestcentral,,openlogic:centos:7_9-gen2,"{'provisioningState': 'Succeeded', 'timeCreated': '2024-03-04T15:14:56.9434144Z', 'networkProfile': {'networkInterfaces': [{'properties': {'deleteOption': 'Detach'}, 'id': '/subscriptions/166157a8-9ce9-400b-91c7-1d42482b83d6/resourceGroups/sig-rg/providers/Microsoft.Network/networkInterfaces/centos7.9-template906_z1'}]}, 'storageProfile': {'imageReference': {'publisher': 'OpenLogic', 'version': 'latest', 'exactVersion': '7.9.2023030701', 'sku': '7_9-gen2', 'offer': 'CentOS'}, 'diskControllerType': 'SCSI', 'dataDisks': [], 'osDisk': {'name': 'centos7.9-template_disk1_e2faf444b2e946c49900d35e27aba97e', 'createOption': 'FromImage', 'deleteOption': 'Delete', 'osType': 'Linux', 'managedDisk': {'id': '/subscriptions/166157a8-9ce9-400b-91c7-1d42482b83d6/resourceGroups/sig-rg/providers/Microsoft.Compute/disks/centos7.9-template_disk1_e2faf444b2e946c49900d35e27aba97e'}, 'caching': 'ReadWrite'}}, 'hardwareProfile': {'vmSize': 'Standard_B2s_v2'}, 'osProfile': {'requireGuestProvisionSignal': True, 'allowExtensionOperations': True, 'computerName': 'centos7.9-template', 'secrets': [], 'adminUsername': 'azureadmin', 'linuxConfiguration': {'provisionVMAgent': True, 'disablePasswordAuthentication': True, 'patchSettings': {'assessmentMode': 'ImageDefault', 'patchMode': 'ImageDefault'}, 'enableVMAgentPlatformUpdates': False, 'ssh': {'publicKeys': [{'path': '/home/azureadmin/.ssh/authorized_keys', 'keyData': 'ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEAvFzLh+r0ZhycM7I2oLh7ZL8BXn+5EVhFWSNuGYt/bCXEJpuDk3qJYMYUbikUj1AK9plAKhfedhSB6gUXYqOTDJgGKYEq4oR8Ipyj+zdJYfVHw6hUMHAk4Z1OEKW4i9iCrazp7KUZxTV9+q3upaJ9H0c8MNIn5SJ+6h8a/n35VONQoRggVFZKBgmPrvy53OD9Bw/7uu/+hz8kNURegbn78oBVCteAY+Ad0tL2cY7+yF4YnGy/Zda2zHTw4+Z3jD42d/8MZt4KA3R7tCud0Qa/6sP/TGaPTVlUOcLomt1I0fEy3poofVAiBaGl2rgz/f9hsa0pJsGe3vVruQZtnskSlw== rsa-key-20170814'}]}}}, 'diagnosticsProfile': {'bootDiagnostics': {'enabled': True}}, 'extended': {'instanceView': {'hyperVGeneration': 'V2', 'powerState': {'displayStatus': 'VM deallocated', 'level': 'Info', 'code': 'PowerState/deallocated'}}}, 'additionalCapabilities': {'hibernationEnabled': False}, 'vmId': '359834e5-a1d3-434d-b93e-bbfe30be975b'}",Image Default,No,VM deallocated,0,,N/A,OpenLogic,CentOS,7_9-gen2,Not Available
/subscriptions/166157a8-9ce9-400b-91c7-1d42482b83d6/resourceGroups/aks-rg/providers/Microsoft.Compute/virtualMachines/centos8.2,166157a8-9ce9-400b-91c7-1d42482b83d6,aks-rg,microsoft.compute/virtualmachines,centos8.2,linux,germanywestcentral,{'owner': 'leizhang'},openlogic:centos:8_2-gen2,"{'provisioningState': 'Succeeded', 'timeCreated': '2024-08-27T12:55:19.8908123Z', 'networkProfile': {'networkInterfaces': [{'properties': {'deleteOption': 'Detach'}, 'id': '/subscriptions/166157a8-9ce9-400b-91c7-1d42482b83d6/resourceGroups/aks-rg/providers/Microsoft.Network/networkInterfaces/centos8.2263_z1'}]}, 'storageProfile': {'imageReference': {'publisher': 'OpenLogic', 'version': 'latest', 'exactVersion': '8.2.2020111801', 'sku': '8_2-gen2', 'offer': 'CentOS'}, 'diskControllerType': 'SCSI', 'dataDisks': [{'name': 'centos82-datadisk01', 'createOption': 'Attach', 'deleteOption': 'Detach', 'managedDisk': {'id': '/subscriptions/166157a8-9ce9-400b-91c7-1d42482b83d6/resourceGroups/aks-rg/providers/Microsoft.Compute/disks/centos82-datadisk01'}, 'caching': 'None', 'toBeDetached': False, 'writeAcceleratorEnabled': False, 'lun': 0}], 'osDisk': {'name': 'centos8.2_OsDisk_1_b956917b69274c5396e4c265b1b8f5c1', 'createOption': 'FromImage', 'deleteOption': 'Delete', 'osType': 'Linux', 'managedDisk': {'id': '/subscriptions/166157a8-9ce9-400b-91c7-1d42482b83d6/resourceGroups/AKS-RG/providers/Microsoft.Compute/disks/centos8.2_OsDisk_1_b956917b69274c5396e4c265b1b8f5c1'}, 'caching': 'ReadWrite'}}, 'hardwareProfile': {'vmSize': 'Standard_D4s_v5'}, 'osProfile': {'requireGuestProvisionSignal': True, 'allowExtensionOperations': True, 'computerName': 'centos8.2', 'secrets': [], 'adminUsername': 'azureadmin', 'linuxConfiguration': {'provisionVMAgent': True, 'disablePasswordAuthentication': True, 'patchSettings': {'assessmentMode': 'ImageDefault', 'patchMode': 'ImageDefault'}, 'ssh': {'publicKeys': [{'path': '/home/azureadmin/.ssh/authorized_keys', 'keyData': 'ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEAvFzLh+r0ZhycM7I2oLh7ZL8BXn+5EVhFWSNuGYt/bCXEJpuDk3qJYMYUbikUj1AK9plAKhfedhSB6gUXYqOTDJgGKYEq4oR8Ipyj+zdJYfVHw6hUMHAk4Z1OEKW4i9iCrazp7KUZxTV9+q3upaJ9H0c8MNIn5SJ+6h8a/n35VONQoRggVFZKBgmPrvy53OD9Bw/7uu/+hz8kNURegbn78oBVCteAY+Ad0tL2cY7+yF4YnGy/Zda2zHTw4+Z3jD42d/8MZt4KA3R7tCud0Qa/6sP/TGaPTVlUOcLomt1I0fEy3poofVAiBaGl2rgz/f9hsa0pJsGe3vVruQZtnskSlw== rsa-key-20170814'}]}}}, 'diagnosticsProfile': {'bootDiagnostics': {'enabled': True}}, 'extended': {'instanceView': {'hyperVGeneration': 'V2', 'powerState': {'displayStatus': 'VM deallocated', 'level': 'Info', 'code': 'PowerState/deallocated'}}}, 'additionalCapabilities': {'hibernationEnabled': False}, 'vmId': '8dfaacac-263d-4555-9cca-4deccf2638b5'}",Image Default,No,VM deallocated,1,,N/A,OpenLogic,CentOS,8_2-gen2,Not Available
